data_publicacao,diario,secao,subsecao1,subsecao2,subsecao3,subsecao4,subsecao5,nome_materia,materia,link_materia_oficial,texto
n.º 50102/19-CSMP; 48) Processo n.º 50481/19-CSMP; 49) Processo n.º
50816/19-CSMP; 50) Processo n.º 50949/19-CSMP; 51) Processo n.º 51121/19-CSMP;
52) Processo n.º 51373/19-CSMP; 53) Processo n.º 51569/19-CSMP; 54) Processo
n.º 51766/19-CSMP; 55) Processo n.º 52009/19-CSMP; 56) Processo n.º
52359/19-CSMP; 57) Processo n.º 52393/19-CSMP. Foram submetidos ao Colegiado e não conhecidos,
à unanimidade, os arquivamentos dos seguintes inquéritos civis ou procedimentos
(n.º 58 a 59), de relatoria da Conselheira Myrian Coeli: 58) Processo n.º
38599/19-CSMP; 59) Processo n.º 50495/19-CSMP. Foram submetidas ao Colegiado e homologadas
parcialmente, à unanimidade, as promoções de arquivamento dos seguintes
inquérito civis ou procedimentos (n.º 60 a 62), de relatoria da Conselheira
Myrian Coeli: 60) Processo n.º
073.2014.000005-CSMP; 61) Processo n.º 075.2006.000004-CSMP; 62) Processo n.º
51502/19-CSMP. Após o julgamento dos processos de relatoria da Conselheira
Myrian Coeli, e considerando que ela seria revisora dos feitos de relatoria do
Conselheiro Herbert Bezerra, este solicitou alteração na ordem de julgamento da
pauta virtual. A Conselheira Myrian Coeli antecipou pronunciamento no sentido
de que não teria destaques a serem feitos nos processos de relatoria do
Conselheiro Herbert Bezerra. Portanto, foram apreciados, na sequência os feitos
de sua relatoria. Não houve destaques pelos demais conselheiros. Foram submetidas ao Colegiado e homologadas, à
unanimidade, as promoções de arquivamento dos seguintes inquéritos civis ou
procedimentos (n.º 63 a 92), de relatoria do Conselheiro Herbert Bezerra: 63)
Processo n.º 073.2014.000088-CSMP; 64) Processo n.º 073.2017.000235-CSMP; 65)
Processo n.º 073.2017.000408-CSMP; 66) Processo n.º 073.2018.000268-CSMP; 67)
Processo n.º 073.2018.000785-CSMP; 68) Processo n.º 075.2014.000066-CSMP; 69)
Processo n.º 076.2015.000092-CSMP; 70) Processo n.º 076.2018.001268-CSMP; 71)
Processo n.º 079.2017.001162-CSMP; 72) Processo n.º 080.2018.001011-CSMP; 73)
Processo n.º 081.2016.000726-CSMP; 74) Processo n.º 081.2016.000727-CSMP; 75)
Processo n.º 083.2006.000002-CSMP; 76) Processo n.º 083.2008.000001-CSMP; 77)
Processo n.º 083.2018.000760-CSMP; 78) Processo n.º 084.2015.000022-CSMP; 79)
Processo n.º 086.2014.000019-CSMP; 80) Processo n.º 086.2015.000057-CSMP; 81)
Processo n.º 089.2016.000010-CSMP; 82) Processo n.º 093.2018.000056-CSMP; 83)
Processo n.º 094.2008.000001-CSMP; 84) Processo n.º 111.2017.003806-CSMP; 85)
Processo nº 113.2016.000467-CSMP; 86) Processo n. 116.2014.000049-CSMP; 87)
Processo n. 116.2017.000184-CSMP; 88) Processo n.º 118.2017.001837-CSMP; 89)
Processo n.º 118.2018.000687-CSMP; 90) Processo n.º 120.2014.000006-CSMP; 91)
Processo n.º 121.2013.000005-CSMP; 92) Processo n.º 121.2015.000005-CSMP.
Foi submetido ao Colegiado e não conhecido, à
unanimidade, o arquivamento do seguinte inquérito civil ou procedimento (n.º
93), de relatoria do Conselheiro Herbert Bezerra: 93) Processo n.º 083.2015.000254-CSMP. Foi submetida ao Colegiado e deliberada,
à unanimidade, a remessa ao Ministério Público Federal do seguinte inquérito
civil ou procedimento (n.º 94), de relatoria do Conselheiro Herbert Bezerra:
94) Processo n.º 113.2018.000635-CSMP. Em seguida, foram apreciados os processos de relatoria do
Procurador de Justiça Anísio Marinho Neto, que passou a tomar assento em lugar
da Conselheira Darci Pinheiro, haja vista que recebera os processos quando da
convocação como seu suplente. Por tal razão, restou indicado como revisor o
Conselheiro Braz Paulo. O Conselheiro Anísio Marinho Neto retirou
de mesa o Processo nº 079.2014.000087-CSMP. Justificou que houvera equívoco na
sua inclusão em pauta, haja vista ter sido julgado em sessão anterior. Ademais,
verificou-se erro material na pauta quanto ao tipo de voto para o Processo nº
46439/19-CSMP, retificando-o de homologação para não conhecimento do
arquivamento. Não houve mais destaques. Foram submetidas ao Colegiado e homologadas, à unanimidade, as promoções
de arquivamento dos seguintes inquéritos civis ou procedimentos (n.º 95 a 103),
de relatoria do Conselheiro Anísio Marinho Neto: 95) Processo n.º
073.2014.000043-CSMP; 96) Processo n.º 073.2017.000585-CSMP; 97) Processo n.º
075.2011.000023-CSMP; 98) Processo n.º 075.2013.000034-CSMP; 99) Processo n.º
076.2011.000007-CSMP; 100) Processo n.º 42884/19-CSMP; 101) Processo n.º
45433/19-CSMP; 102) Processo n.º 46007/19-CSMP; 103) Processo n.º
46544/2019-CSMP. Foi
submetido ao Colegiado e não conhecido, à unanimidade, o arquivamento do
seguinte inquérito civil ou procedimento (n.º 104), de relatoria do Conselheiro
Anísio Marinho Neto: 104) Processo n.º 46439/19-CSMP. Com o julgamento dos
processos de relatoria do Procurador de Justiça Anísio Marinho Neto, retomou
assento a Conselheira Darci Pinheiro. Além disso, restabeleceu-se a ordem de
julgamento dos processos da pauta virtual. Na sequência, após a Conselheira
Myrian Coeli se ausentar de Plenário, foram apreciados os processos de
relatoria da Conselheira Darci Pinheiro. A relatora destacou o Processo nº
42036/19-CSMP. Pugnou pela não homologação do arquivamento, com remessa dos
autos ao substituto automático. Alegou que realizara ajuste em seu voto de
homologação para não homologação, haja vista necessidade aprofundamento nas
investigações. Não houve outros destaques pelo Órgão Colegiado. Foram submetidas
ao Colegiado e homologadas, à unanimidade, as promoções de arquivamento dos
seguintes inquéritos civis ou procedimentos (n.º 105 a 153), de relatoria da
Conselheira Darci Pinheiro: 105) Processo n.º 071.2010.000006-CSMP; 106)
Processo n.º 073.2013.000001-CSMP; 107) Processo n.º 073.2015.000703-CSMP; 108)
Processo n.º 073.2016.000418-CSMP; 109) Processo n.º 073.2017.000617-CSMP; 110)
Processo n.º 076.2015.000108-CSMP; 111) Processo n.º 083.2017.001636-CSMP; 112)
Processo n.º 111.2014.000082-CSMP; 113) Processo n.º 111.2015.000012-CSMP; 114)
Processo n.º 114.2012.000015-CSMP; 115) Processo n.º 115.2017.000707-CSMP; 116)
Processo n.º 118.2005.000002-SMP; 117) Processo n.º 120.2008.000002-CSMP; 118)
Processo n.º 56281/16-CSMP; 119) Processo n.º 60656/17-CSMP; 120) Processo n.º
61781/17-CSMP; 121) Processo n.º 69131/17-CSMP; 122) Processo n.º
80449/18-CSMP; 123) Processo n.º 28533/19-CSMP; 124) Processo n.º
31747/19-CSMP; 125) Processo n.º 32750/19-CSMP; 126) Processo n.º
34068/19-CSMP; 127) Processo n.º 34337/19-CSMP; 128) Processo n.º
34862/19-CSMP; 129) Processo n.º 35439/19-CSMP; 130) Processo n.º
35944/19-CSMP; 131) Processo n.º 35966/19-CSMP; 132) Processo n.º
36960/19-CSMP; 133) Processo n.º 37818/19-CSMP; 134) Processo n.º
39753/19-CSMP; 135) Processo n.º 40157/19-CSMP;
136) Processo n.º 40705/19-CSMP; 137) Processo n.º 41918/19-CSMP; 138) Processo
n.º 42104/19-CSMP; 139) Processo n.º 42857/19-CSMP; 140) Processo n.º
43469/19-CSMP; 141) Processo n.º 44162/19-CSMP; 142) Processo n.º
44304/19-CSMP; 143) Processo n.º 45036/19-CSMP; 144) Processo n.º
45738/19-CSMP; 145) Processo n.º 46136/19-CSMP; 146) Processo n.º
46379/19-CSMP; 147) Processo n.º 46678/19-CSMP; 148) Processo n.º
46792/19-CSMP; 149) Processo n.º 47073/19-CSMP; 150) Processo n.º 47511/19-CSMP;
151) Processo n.º 47824/19-CSMP; 152) Processo n.º 47949/19-CSMP; 153) Processo
n.º 49277/19-CSMP. Foram submetidos ao Colegiado e homologados, à unanimidade,
os termos de ajustamento de condutas nos seguintes inquéritos civis ou
procedimentos (n.º 154 a 160), de relatoria da Conselheira Darci Pinheiro: 154)
Processo n.º 076.2016.000307-CSMP; 155) Processo n.º 076.2017.000918-CSMP; 156) Processo n.º 35849/19-CSMP; 157) Processo n.º 37695/19-CSMP; 158) Processo n.º 39026/19-CSMP; 159) Processo n.º 47789/19-CSMP; 160) Processo n.º 47908/19-CSMP. Foi submetida ao Colegiado e não conhecida, à
unanimidade, a decisão de declínio de atribuição do seguinte inquérito civil ou
procedimento (n.º 161), de relatoria da Conselheira Darci Pinheiro: 161)
Processo n.º 084.2018.000483-CSMP. Foi
submetida ao Colegiado e não homologada, à unanimidade, a promoção de
arquivamento do seguinte inquérito civil ou procedimento (n.º 162), de
relatoria da Conselheira Darci Pinheiro: 162) Processo n.º 42036/19-CSMP.
Ressalte-se que, após o encerramento da sessão, a Presidente, em exercício,
verificou que o Processo nº 42036/19-CSMP seria oriundo da própria
Procuradoria-Geral de Justiça, vislumbrando a possibilidade de rediscussão da
matéria em sessão ulterior, mormente hipótese de impedimento de votar e o
encaminhamento do feito ao substituto imediato, para continuidade das
investigações. Em seguida, foram apreciados os processos de relatoria da
Conselheira Darci Oliveira. Não houve destaques. Foram submetidas ao Colegiado
e homologadas, à unanimidade, as promoções de arquivamento dos seguintes
inquéritos civis ou procedimentos (n.º 163 a 190), de relatoria da Conselheira
Darci Oliveira: 163) Processo n.º 070.2013.000052-CSMP; 164) Processo n.º
070.2014.000037-CSMP; 165) Processo n.º 072.2011.000008-CSMP; 166) Processo n.º
073.2017.000193-CSMP; 167) Processo n.º 073.2017.000243-CSMP; 168) Processo n.º
073.2018.000162-CSMP; 169) Processo n.º 075.2014.000043-CSMP; 170) Processo n.º
075.2014.000064-CSMP; 171) Processo n.º 079.2012.000005-CSMP; 172) Processo n.º
080.2014.000218-CSMP; 173) Processo n.º 080.2018.001054-CSMP; 174) Processo n.º
083.2007.000003-CSMP; 175) Processo n.º 083.2015.000029-CSMP; 176) Processo n.º
083.2015.000102-CSMP; 177) Processo n.º 083.2016.000875-CSMP; 178) Processo n.º
084.2017.000706-CSMP; 179) Processo n.º 090.2015.000002-CSMP; 180) Processo n.º
090.2018.000054-CSMP. 181) Processo n.º 103.2015.000010-CSMP; 182) Processo n.º
113.2015.000109-CSMP; 183) Processo n.º 114.2013.000042-CSMP; 184) Processo n.º
114.2016.000678-CSMP; 185) Processo n.º 116.2011.000014-CSMP; 186) Processo n.º
116.2017.000003-CSMP; 187) Processo n.º 116.2018.000168-CSMP; 188) Processo n.º
117.2018.000137-CSMP; 189) Processo n.º 118.2010.000014-CSMP; 190) Processo n.º
118.2018.000023-CSMP. Foram submetidos ao Colegiado e não conhecidos, à
unanimidade, os arquivamentos dos seguintes inquéritos civis ou procedimentos
(n.º 191 e 192), de relatoria da Conselheira Darci Oliveira: 191) Processo n.º 001.2016.000746-CSMP;
192) Processo n.º 081.2019.000055-CSMP. Por fim, foi submetida ao Colegiado e
referendada, à unanimidade, a decisão de declínio de atribuição do seguinte
inquérito civil ou procedimento (n.º 193), de relatoria da Conselheira Darci
Oliveira: 193) Processo n.º 084.2016.000582-CSMP. Em seguida, foram apreciados
os processos de relatoria do Conselheiro Arly Maia. Inicialmente, destacou o
Processo nº 001.2018.003565-CSMP. Alegou que seu voto pautado abordaria matéria
de direito individual. Manteve o seu voto pelo não conhecimento, mas por
fundamento diverso do posto na pauta virtual. Esclareceu que a retificação do
fundamento consistiria na abordagem do tema como matéria criminal. Outrossim,
verificou que havia casos com aplicação do novel Assento nº 24-CSMP, pois
abordariam matéria de direito individual. Endossou que o arquivamento de tais
feitos não mais se submeteria ao CSMP, podendo-se devolver os autos aos
respectivos órgãos ministeriais de origem, mediante simples despacho. Para tais
casos, comunicou que retiraria de mesa os Processos nº 073.2016.000910-CSMP, nº
073.2016.001976-CSMP, nº 076.2015.000087-CSMP, nº 083.2016.000733-CSMP, nº
094.2017.000619-CSMP, nº 115.2016.000083-CSMP e nº 118.2017.002117-CSMP, cujos
autos seriam devolvidos às respectivas Promotorias de Justiça de origem mediante
despacho monocrático, consoante Assento nº 24-CSMP. Após, não houve mais
destaques. Portanto, foram submetidas ao Colegiado e homologadas, à
unanimidade, as promoções de arquivamento dos seguintes inquéritos civis ou
procedimentos (n.º 194 a 275), de relatoria do Conselheiro Arly Maia: 194) Processo n.º 070.2014.000044-CSMP; 195)
Processo n.º 070.2017.000743-CSMP; 196) Processo n.º 070.2018.001218-CSMP; 197)
Processo n.º 072.2014.000006-CSMP; 198) Processo n.º 073.2013.000008-CSMP; 199)
Processo n.º 073.2014.000066-CSMP; 200) Processo n.º 073.2015.000583-CSMP; 201)
Processo n.º 073.2016.002603-CSMP; 202) Processo n.º 073.2017.000246-CSMP; 203)
Processo n.º 073.2017.000542-CSMP; 204) Processo n.º 073.2017.001227-CSMP; 205)
Processo n.º 073.2018.000692-CSMP; 206) Processo n.º 074.2015.000059-CSMP; 207)
Processo n.º 074.2018.000203-CSMP; 208) Processo n.º 074.2018.000245-CSMP; 209)
Processo n.º 075.2011.000030-CSMP; 210) Processo n.º 075.2013.000006-CSMP; 211)
Processo n.º 075.2013.000021-CSMP; 212) Processo n.º 075.2017.000487-CSMP; 213)
Processo n.º 079.2013.000005-CSMP; 214) Processo n.º 079.2013.000041-CSMP; 215)
Processo n.º 079.2015.000075-CSMP; 216) Processo n.º 079.2017.001161-CSMP; 217)
Processo n.º 079.2017.001314-CSMP; 218) Processo n.º 079.2019.000109-CSMP; 219)
Processo n.º 079.2019.000811-CSMP; 220) Processo n.º 080.2013.000022-CSMP; 221)
Processo n.º 081.2016.000659-CSMP; 222) Processo n.º 081.2016.000723-CSMP; 223)
Processo n.º 082.2016.000002-CSMP; 224) Processo n.º 083.2013.000013-CSMP; 225)
Processo n.º 083.2015.000018-CSMP; 226) Processo n.º 083.2015.000073-CSMP; 227)
Processo n.º 083.2015.000103-CSMP; 228) Processo n.º 083.2016.000470-CSMP; 229)
Processo n.º 083.2018.000702-CSMP; 230) Processo n.º 084.2017.000306-CSMP; 231)
Processo n.º 084.2017.000322-CSMP; 232) Processo n.º 084.2018.000268-CSMP; 233)
Processo n.º 089.2014.000015-CSMP; 234) Processo n.º 092.2009.000003-CSMP; 235)
Processo n.º 092.2012.000015-CSMP; 236) Processo n.º 092.2016.000366-CSMP; 237)
Processo n.º 093.2015.000008-CSMP; 238) Processo n.º 094.2006.000002-CSMP; 239)
Processo n.º 094.2015.000004-CSMP; 240) Processo n.º 099.2016.000089-CSMP; 241)
Processo n.º 100.2016.000061-CSMP; 242) Processo n.º 100.2019.000009-CSMP; 243)
Processo n.º 108.2016.000013-CSMP; 244) Processo n.º 111.2016.000501-CSMP; 245)
Processo n.º 111.2016.000602-CSMP; 246) Processo n.º 111.2017.000954-CSMP; 247)
Processo n.º 113.2015.000014-CSMP; 248) Processo n.º 113.2015.000089-CSMP; 249)
Processo n.º 113.2016.000378-CSMP; 250) Processo n.º 113.2017.000754-CSMP; 251)
Processo n.º 114.2012.000026-CSMP; 252) Processo n.º 114.2016.000479-CSMP; 253)
Processo n.º 114.2016.000537-CSMP; 254) Processo n.º 115.2016.000488-CSMP; 255)
Processo n.º 115.2017.000783-CSMP; 256) Processo n.º 116.2010.000007-CSMP; 257)
Processo n.º 116.2014.000046-CSMP; 258) Processo n.º 116.2014.000060-CSMP; 259)
Processo n.º 116.2016.000365-CSMP; 260) Processo n.º 116.2017.000552-CSMP; 261)
Processo n.º 116.2018.000481-CSMP; 262) Processo n.º 116.2018.000656-CSMP; 263)
Processo n.º 116.2018.000763-CSMP; 264) Processo n.º 117.2013.000001-CSMP; 265)
Processo n.º 117.2014.000010-CSMP; 266) Processo n.º 118.2011.000006-CSMP; 267)
Processo n.º 118.2014.000022-CSMP; 268) Processo n.º 118.2016.000166-CSMP; 269)
Processo n.º 118.2018.000539-CSMP; 270) Processo n.º 118.2018.000567-CSMP; 271)
Processo n.º 121.2011.000003-CSMP; 272) Processo n.º 121.2015.000004-CSMP; 273)
Processo n.º 16564/17-CSMP; 274) Processo n.º 23382/17-CSMP; 275) Processo n.º
30770/17-CSMP. Foram submetidos ao Colegiado e não conhecidos, à unanimidade,
os arquivamentos dos seguintes inquéritos civis ou procedimentos (n.º 276 a
281), de relatoria do Conselheiro Arly Maia: 276) Processo n.º 001.2018.003565-CSMP;
277) Processo n.º 083.2016.000098-CSMP; 278) Processo n.º 111.2016.000613-CSMP;
279) Processo n.º 113.2017.001085-CSMP; 280) Processo n.º 117.2016.000022-CSMP;
281) Processo n.º 118.2011.000022-CSMP. Foi submetida ao Colegiado e homologada
parcialmente, à unanimidade, a promoção de arquivamento do seguinte inquérito civil
ou procedimento (n.º 282), de relatoria do Conselheiro Arly Maia: 282) Processo
n.º 073.2017.000051-CSMP. Foi submetida ao Colegiado e homologada, à
unanimidade, a promoção de arquivamento parcial do seguinte inquérito civil ou
procedimento (n.º 283), de relatoria do Conselheiro Arly Maia: 283) Processo n.º 084.2017.000774-CSMP. Foram
submetidas ao Colegiado e não homologadas, à unanimidade, a promoções de
arquivamento dos seguintes inquéritos civis ou procedimentos (n.º 284 a 285),
de relatoria do Conselheiro Arly Maia: 284) Processo n.º 083.2016.000096-CSMP;
285) Processo n.º 100.2015.000016-CSMP. Foram submetidas ao Colegiado e
referendadas, à unanimidade, as decisões de declínio de atribuição dos
seguintes inquéritos civis ou procedimentos (n.º 286 a 287), de relatoria do
Conselheiro Arly Maia: 286) Processo n.º 079.2014.000029-CSMP; 287) Processo
n.º 113.2018.000633-CSMP. Foi submetida ao Colegiado e homologada, à
unanimidade, a promoção de arquivamento e referendada a decisão de declínio de
atribuição do seguinte inquérito civil ou procedimento (n.º 288), de relatoria
do Conselheiro Arly Maia: 288) Processo n.º 30761/18-CSMP. Em seguida, foram
apreciados os processos de relatoria da Conselheira Sayonara Café. A relatora
destacou o Processo nº 111.2018.000358-CSMP. Procedeu à leitura de seu voto,
pugnando pela não homologação do arquivamento. Não houve objeções. Foram
submetidas ao Colegiado e homologadas, à unanimidade, as promoções de
arquivamento dos seguintes inquéritos civis ou procedimentos (n.º 289 a 326),
de relatoria da Conselheira Sayonara Café: 289) Processo n.º 073.2015.000095-CSMP; 290)
Processo n.º 073.2017.001057-CSMP; 291) Processo n.º 075.2014.000001-CSMP; 292)
Processo n.º 075.2014.000062-CSMP; 293) Processo n.º 075.2015.000043-CSMP; 294)
Processo n.º 079.2006.000001-CSMP; 295) Processo n.º 079.2018.000629-CSMP; 296)
Processo n.º 080.2014.000135-CSMP; 297) Processo n.º 080.2018.000372-CSMP; 298)
Processo n.º 081.2015.000009-CSMP; 299) Processo n.º 081.2016.001006-CSMP; 300)
Processo n.º 081.2017.000619-CSMP; 301) Processo n.º 081.2017.000704-CSMP; 302)
Processo n.º 083.2007.000001-CSMP; 303) Processo n.º 083.2009.000007-CSMP; 304)
Processo n.º 084.2016.000131-CSMP; 305) Processo n.º 084.2016.000654-CSMP; 306)
Processo n.º 086.2017.000168-CSMP; 307) Processo n.º 087.2016.000104-CSMP; 308)
Processo n.º 089.2016.000029-CSMP; 309) Processo n.º 090.2010.000003-CSMP; 310)
Processo n.º 092.2015.000045-CSMP; 311) Processo n.º 111.2017.003850-CSMP; 312)
Processo n.º 113.2005.000001-CSMP; 313) Processo n.º 113.2016.000436-CSMP; 314)
Processo n.º 114.2010.000001-CSMP; 315) Processo n.º 116.2016.000433-CSMP; 316)
Processo n.º 116.2017.000433-CSMP; 317) Processo n.º 116.2018.000631-CSMP; 318)
Processo n.º 117.2017.000738-CSMP; 319) Processo n.º 118.2017.000033-CSMP; 320)
Processo n.º 118.2018.000129-CSMP; 321) Processo n.º 119.2017.000112-CSMP; 322)
Processo n.º 120.2014.000010-CSMP; 323) Processo n.º 120.2016.000009-CSMP; 324)
Processo n.º 121.2014.000003-CSMP; 325) Processo n.º 45718/19-CSMP; 326) Processo
n.º 51141/19-CSMP. Foi submetido ao Colegiado e não conhecido o arquivamento, à
unanimidade, do seguinte inquérito civil ou procedimento (n.º 327), de
relatoria da Conselheira Sayonara Café: 327) Processo n.º 114.2016.000011-CSMP.
Foi submetida ao Colegiado e não homologada, à unanimidade, a promoção de
arquivamento do seguinte inquérito civil ou procedimento (n.º 328), de
relatoria da Conselheira Sayonara Café: 328) Processo n.º 111.2018.000358-CSMP.
Em seguida, foram apreciados os processos de relatoria da Conselheira Iadya Maio.
Foram submetidas ao Colegiado e homologadas, à unanimidade, as promoções de
arquivamento dos seguintes inquéritos civis ou procedimentos (n.º 329 a 358),
de relatoria da Conselheira Iadya Maio: 329) Processo n.º 56667/18-CSMP; 330) Processo n.º
45129/19-CSMP; 331) Processo n.º 45309/19-CSMP; 332) Processo n.º
45365/19-CSMP; 333) Processo n.º 45935/19-CSMP; 334) Processo n.º
46375/19-CSMP; 335) Processo n.º 46566/19-CSMP; 336) Processo n.º
46787/19-CSMP; 337) Processo n.º 47062/19-CSMP; 338) Processo n.º
47503/19-CSMP; 339) Processo n.º 47729/19-CSMP; 340) Processo n.º47807/19-CSMP;
341) Processo n.º 47891/19-CSMP; 342) Processo n.º 47918/19-CSMP; 343) Processo
n.º 48008/19-CSMP; 344) Processo n.º 48821/19-CSMP; 345) Processo n.º
49231/19-CSMP; 346) Processo n.º 49342/19-CSMP; 347) Processo n.º
49678/19-CSMP; 348) Processo n.º 49746/19-CSMP; 349) Processo n.º
50088/19-CSMP; 350) Processo n.º 50165/19-CSMP; 351) Processo n.º
50643/19-CSMP; 352) Processo n.º 50714/19-CSMP; 353) Processo n.º
50818/19-CSMP; 354) Processo n.º 50960/19-CSMP; 355) Processo n.º
51376/19-CSMP; 356) Processo n.º 51544/19-CSMP; 357) Processo n.º 52052/19
-CSMP; 358) Processo n.º 52445/19-CSMP. Foi submetida ao Colegiado e
homologada, à unanimidade, a decisão de declínio de atribuição do seguinte
inquérito civil ou procedimento (n.º 359), de relatoria da Conselheira Iadya
Maio:359) Processo n.º 51192/19-CSMP. Foi submetida ao Colegiado e homologada
parcialmente, à unanimidade, a promoção de arquivamento do seguinte inquérito
civil ou procedimento (n.º 360), de relatoria da Conselheira Iadya Maio: 360)
Processo n.º 52365/19-CSMP. Foram submetidas ao Colegiado e homologadas, à
unanimidade, as promoções de arquivamento dos seguintes inquéritos civis ou
procedimentos (n.º 361 a 393), de relatoria do Conselheiro Braz Paulo: 361) Processo n.º 073.2017.000526-CSMP; 362)
Processo n.º 075.2008.000025-CSMP; 363) Processo n.º 075.2013.000020-CSMP; 364)
Processo n.º 075.2015.000134-CSMP; 365) Processo n.º 079.2013.000023-CSMP; 366)
Processo n.º 079.2014.000030-CSMP; 367) Processo n.º 081.2016.000006-CSMP; 368)
Processo n.º 083.2017.001489-CSMP; 369) Processo n.º 27778/19-CSMP; 370)
Processo n.º 45139/19-CSMP; 371) Processo n.º 45369/19-CSMP; 372) Processo n.º
45589/19-CSMP; 373) Processo n.º 46135/19-CSMP; 374) Processo n.º
46378/19-CSMP; 375) Processo n.º 46381/19-CSMP; 376) Processo n.º
46543/19-CSMP; 377) Processo n.º 46606/19-CSMP; 378) Processo n.º
46788/19-CSMP; 379) Processo n.º 47064/19-CSMP; 380) Processo n.º 47507/19-CSMP;
381) Processo n.º 47766/19-CSMP; 382) Processo n.º 47818/19-CSMP; 383) Processo
n.º 47896/19-CSMP; 384) Processo n.º 47937/19-CSMP; 385) Processo n.º
48187/19-CSMP; 386) Processo n.º 49572/19-CSMP; 387) Processo n.º
49754/19-CSMP; 388) Processo n.º 50092/19-CSMP; 389) Processo n.º
50763/19-CSMP; 390) Processo n.º 50878/19-CSMP; 391) Processo n.º
51384/19-CSMP; 392) Processo n.º 51700/19-CSMP; 393) Processo n.º
51858/19-CSMP. Foram submetidos ao Colegiado e não conhecidos os arquivamentos,
à unanimidade, dos seguintes inquéritos civis ou procedimentos (n.º 394 a 397),
de relatoria do Conselheiro Braz Paulo: 394) Processo n.º 076.2015.000052-CSMP; 395)
Processo n.º 076.2015.000096-CSMP; 396) Processo n.º 46574/19-CSMP; 397)
Processo n.º 49270/19-CSMP. ASSUNTOS INSTITUCIONAIS. A Corregedora-Geral Carla Amico mencionou expediente oriundo do Coordenador do Ceaf, Dr. Marcus Aurélio de Freitas Barros, acompanhado de
parecer técnico no sentido de delinear o que seria curso, seminário, palestra e
outros eventos afins. Expôs que, consoante o expediente supracitado, não
haveria muito rigor metodológico para diferenciar tais eventos de qualificação,
no que o Coordenador do Ceaf apresentara
fundamentação para aplicação em pontuação nas remoções e promoções por merecimento,
em razão da frequência em eventos. Aduziu que, atualmente, o Órgão Colegiado se
pautava na Resolução nº 002/2018 - CSMP, mencionando o seu art. 12 e
esclarecendo que seu anexo seria expresso quanto à matéria. Destacou que o CSMP
atribuiria pontuação para cursos, mas não para seminários e palestras, mesmo
realizados pelo Ceaf. Reforçou que trouxera a matéria
para discussão, não obstante o ofício ter sido encaminhado à Corregedoria-Geral, responsável por registrar as
informações nos assentamentos funcionais dos membros. Outrossim, a
Corregedora-Geral Carla Amico aduziu que o Ceaf reconhecera como curso um seminário realizado fora do
Estado, no que tal circunstância deveria ser analisada pelo CSMP, haja vista as
novas promoções e remoções a serem julgadas. Relembrou a comissão formada para
tratar da resolução do merecimento, sugerindo a abordagem da matéria do Ceaf por uma equipe específica. Concluiu a
Corregedora-Geral Carla Amico que o CSMP precisaria
definir quais eventos consideraria para pontuar no merecimento. Em seguida, a
Presidente, em exercício, Dra. Elaine Cardoso, verificou a preocupação posta
pelo Coordenador do Ceaf. Alegou que não existiria
diferença terminológica entre curso, seminário, ""workshop"", mesa
redonda, dentre outros. Arguiu que tais eventos teriam o propósito de
aperfeiçoamento funcional, não obstante o nome constar como mesa redonda ou
""workshop"". Asseverou que a mesa redonda traria discussões práticas
ou casos concretos, no que o Coordenador do Ceaf
trouxera tal preocupação diante da ausência de distinção entre os eventos de
qualificação profissional. Ponderou que havia mesa redonda ou
""workshop"" com carga horária de 8 (oito) horas, enquanto que alguns
cursos seriam realizados em 3 (três) horas, sendo apenas estes últimos considerados
na pontuação do merecimento. Consignou que, conforme a Resolução nº 002/2018 -
CSMP, havia os cursos oficiais e os cursos reconhecidos. Vislumbrou que as
atividades de aperfeiçoamento poderiam ser outras que não apresentasse a
designação de curso. Portanto, ressaltou a importância de o Órgão Colegiado
avaliar tal circunstância. Na sequência, foi conferida a palavra ao Conselheiro
Arly Maia. Se reportou aos critérios de oportunidade
e conveniência. Indagou qual seria a oportunidade de rever a matéria posta pelo
Ceaf. Sustentou que todo evento seria uma
aperfeiçoamento, mas haveria graus na sua classificação. Frisou que havia
diferença entre participar de um curso e de um seminário. A Conselheira Darci
Oliveira relembrou trabalho de comissão anterior, no que o modelo atual fora
delineado. A Presidente, em exercício, Dra. Elaine Cardoso, reforçou exemplo
por ela posto, considerando curso de 3 (horas) e um ""workshop"" de 8
(oito) horas. A Conselheira Darci Oliveira sublinhou que a discussão acerca da
matéria já estaria exaustiva e consagrada na atual resolução. A
Corregedora-Geral Carla Amico demonstrou preocupação
quanto ao reconhecimento do Ceaf, como cursos, de
seminários realizados fora do Estado. O Conselheiro Arly
Maia asseverou que a matéria envolveria interpretação entre considerar um
evento como curso ou seminário, não vislumbrando necessidade de alteração da
resolução do merecimento. O Conselheiro Herbert Bezerra mencionou os congressos
como eventos a serem incluídos na discussão. A Conselheira Iadya
Maio vislumbrou que os congressos poderiam ser interpretados como cursos. O
Conselheiro Herbert Bezerra sublinhou que o CSMP poderia sedimentar esses
entendimentos nos próximos julgamentos. Verificou que havia curso reconhecido
mundialmente, mas o Ceaf não o chancelara. A
Presidente, em exercício, indagou se o encaminhado ao caso seria a distribuição
a um relator. A Conselheira Sayonara Café verificou
que a matéria repercutiria na alteração da Resolução nº 002/2018 - CSMP, no que
a Presidente, em exercício, respondeu que tal medida poderia não ocorrer. A
Conselheira Sayonara Café reforçou que a matéria
